,법정동시군구코드,법정동읍면동코드,법정동지번코드,법정동본번코드,법정동부번코드,도로명,도로명시군구코드,도로명코드,도로명일련번호코드,도로명지상지하코드,도로명건물본번호코드,도로명건물부번호코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,단지일련번호,해제여부,해제사유발생일,거래유형,중개사소재지,등기일자,아파트동명,매도자,매수자,토지임대부아파트여부
123,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.984,2024,2,26,316000,21,2009,11650-3500,None,None,중개거래,서울 서초구,24.04.30,143,개인,개인,N
124,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.998,2024,2,28,325000,12,2009,11650-3500,None,None,중개거래,서울 서초구,24.03.28,106,개인,개인,N
125,11650,10800,1,1755,0000,서운로,11650,3121016,00,None,00062,00000,서초동,래미안 리더스원,1755,84.94,2024,2,27,275250,20,2020,11650-4887,None,None,중개거래,서울 서초구,24.07.25,105동,개인,개인,N
126,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,244.628,2024,2,20,736000,25,2009,11650-3500,None,None,중개거래,서울 서초구,24.06.20,127,개인,개인,N
127,11650,10600,1,0053,0015,잠원로,11650,3121019,01,0,00166,00017,잠원동,강변,53-15,84.53,2024,2,26,206000,14,1987,11650-97,None,None,중개거래,서울 서초구,24.06.28,2,개인,개인,N
128,11650,10600,1,0059,0003,신반포로,11650,3121017,01,0,00261,00000,잠원동,잠원현대훼밀리,59-3,59.56,2024,2,23,149900,15,1997,11650-138,None,None,중개거래,서울 서초구,24.04.05,None,개인,개인,N
129,11650,10100,1,1344,0000,서초대로1길,11650,4163389,01,0,00030,00000,방배동,방배1차현대홈타운,1344,84.96,2024,2,19,200000,8,1999,11650-290,None,None,중개거래,서울 서초구,24.04.30,105,개인,개인,N
130,11650,10700,1,0060,0005,사평대로,11650,2121001,02,0,00240,00000,반포동,반포미도2차아파트,60-5,71.49,2024,2,17,187500,6,1989,11650-173,None,None,중개거래,서울 서초구,24.04.26,502,개인,개인,N
131,11650,10600,1,0059,0003,신반포로,11650,3121017,01,0,00261,00000,잠원동,잠원현대훼밀리,59-3,59.56,2024,2,17,132500,2,1997,11650-138,None,None,중개거래,서울 서초구,24.04.12,None,개인,개인,N
132,11650,10800,1,1332,0013,서운로,11650,3121016,00,0,00107,00000,서초동,래미안서초에스티지,1332-13,101.55,2024,2,24,278000,19,2016,11650-4470,None,None,중개거래,서울 서초구,24.06.28,103동,개인,개인,N
133,11650,10800,1,1648,0002,사임당로19길,11650,4163315,01,0,00010,00000,서초동,서초현대,1648-2,59.4,2024,2,21,131000,7,1999,11650-46,None,None,중개거래,서울 서초구,24.03.29,102,개인,개인,N
134,11650,10800,1,1344,0022,서운로9길,11650,4163381,01,0,00018,00000,서초동,서초자연인아파트(101동),1344-22,40.45,2024,2,18,44250,7,2012,11650-3827,None,None,중개거래,서울 서초구,24.03.29,1,개인,개인,N
135,11650,10100,1,0770,0001,방배로43길,11650,4163277,01,0,00021,00000,방배동,삼호1동~3동,770-1,81.39,2024,2,19,155000,3,1975,11650-309,None,None,중개거래,서울 서초구,24.05.10,2,개인,개인,N
136,11650,10800,1,1312,0003,서운로,11650,3121016,01,0,00200,00000,서초동,롯데캐슬클래식,1312-3,84.98,2024,2,27,215000,5,2006,11650-3300,None,None,중개거래,서울 서초구,24.03.12,115,개인,개인,N
137,11650,10800,1,1467,0062,명달로4길,11650,4163192,01,0,00030,00000,서초동,서초5차e편한세상,1467-62,158.24,2024,2,22,207000,5,2005,11650-3225,None,None,중개거래,서울 서초구,24.03.20,502,개인,개인,N
138,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,132.179,2024,2,26,398000,1,2009,11650-3500,None,None,중개거래,서울 서초구,24.08.02,104,개인,개인,N
139,11650,10700,1,1343,0000,서초중앙로,11650,3121024,00,None,00206,00000,반포동,디에이치반포라클라스,1343,84.9858,2024,2,17,317500,20,2021,11650-4959,None,None,중개거래,서울 서초구,24.04.29,104,개인,개인,N
140,11650,10300,1,0717,0000,태봉로2길,11650,4163582,01,0,00060,00000,우면동,서초네이처힐3단지,717,84.77,2024,2,24,148000,7,2013,11650-3864,None,None,중개거래,서울 서초구,24.05.17,310,개인,개인,N
141,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,111.32,2024,2,16,230000,4,2003,11650-523,None,None,중개거래,서울 서초구,24.04.19,109,개인,개인,N
142,11650,10100,1,0424,0028,방배천로18길,11650,4163687,01,0,00011,00000,방배동,롯데캐슬아르떼,424-28,59.9902,2024,2,22,183500,10,2013,11650-4044,None,None,중개거래,서울 서초구,24.06.03,103,개인,개인,N
143,11650,10600,1,0063,0002,신반포로33길,11650,4163453,01,0,00066,00000,잠원동,신반포청구,63-2,59.91,2024,2,8,180000,7,1998,11650-141,None,None,중개거래,서울 서초구,24.05.28,102,개인,개인,N
144,11650,10100,1,1015,0000,방배로,11650,3121010,01,0,00014,00000,방배동,임광,1015,136.38,2024,2,14,240000,8,1985,11650-341,None,None,중개거래,서울 서초구,24.04.24,3,개인,개인,N
145,11650,10100,1,3282,0000,방배중앙로,11650,3121011,01,0,00158,00000,방배동,방배중앙센트레빌,3282,59.936,2024,2,14,105500,5,2021,11650-4909,None,None,중개거래,서울 서초구,24.04.05,102동,개인,개인,N
146,11650,10100,1,0846,0001,방배로30길,11650,4163265,01,0,00084,00000,방배동,프리우스,846-1,73.25,2024,2,24,120000,7,2004,11650-761,None,None,중개거래,서울 서초구,24.03.19,None,개인,개인,N
147,11650,10800,1,1588,0005,효령로53길,11650,4163646,00,0,00024,00000,서초동,디아레나서초,1588-5,29.08,2024,2,24,40000,14,2020,11650-4779,None,None,중개거래,서울 서초구,24.04.12,102동,개인,개인,N
148,11650,10200,1,0154,0002,바우뫼로,11650,3121009,01,0,00091,00000,양재동,우성,154-2,84.58,2024,2,8,150000,7,1991,11650-440,None,None,중개거래,서울 서초구,24.03.25,106,개인,개인,N
149,11650,10100,1,0772,0013,방배로,11650,3121010,01,0,00239,00000,방배동,현대멤피스,772-13,133.31,2024,2,19,221000,8,2001,11650-373,None,None,중개거래,서울 서초구,24.05.28,102,개인,개인,N
150,11650,10600,1,0042,0013,신반포로45길,11650,4163459,01,0,00023,00000,잠원동,대우아이빌,42-13,49.06,2024,2,16,97500,5,2001,11650-101,None,None,중개거래,서울 서초구,24.05.10,잠원동 대우아이빌 2동,개인,개인,N
151,11650,10600,1,0073,0000,신반포로23길,11650,4163452,01,0,00041,00000,잠원동,신반포2,73,68.91,2024,2,20,146000,8,1978,11650-117,None,None,직거래,None,24.03.07,110,개인,개인,N
152,11650,10600,1,0033,0011,신반포로45길,11650,4163459,01,0,00071,00000,잠원동,월드메르디앙,33-11,116.42,2024,2,13,150000,3,2002,11650-135,O,24.04.02,중개거래,서울 서초구,None,None,개인,개인,N
153,11650,10800,1,1338,0001,효령로77길,11650,4163659,01,0,00014,00000,서초동,풍림아이원플러스,1338-1,35.903,2024,2,25,36500,9,2004,11650-701,None,None,중개거래,경기 과천시,24.03.14,풍림아이원플러스,개인,개인,N
154,11650,10100,1,0758,0004,방배로43길,11650,4163277,01,0,00030,00000,방배동,삼호2,758-4,127.94,2024,2,16,205000,8,1976,11650-310,None,None,중개거래,"서울 강남구, 서울 서초구",24.05.07,8,개인,개인,N
155,11650,10600,1,0162,0000,반포대로,11650,2121003,01,0,00310,00006,잠원동,반포센트럴자이,162,84.98,2024,2,17,349500,23,2020,11650-4805,None,None,중개거래,서울 서초구,24.04.12,101,개인,개인,N
156,11650,10600,1,0065,0032,잠원로,11650,3121019,01,0,00088,00000,잠원동,신반포7,65-32,112.25,2024,2,8,269800,10,1980,11650-128,O,24.04.07,중개거래,서울 서초구,None,None,개인,개인,N
157,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,59.993,2024,2,8,226000,34,2010,11650-3617,None,None,중개거래,서울 서초구,24.04.22,107,개인,개인,N
158,11650,10800,1,1311,0010,서운로,11650,3121016,01,0,00201,00000,서초동,서초푸르지오써밋,1311-10,59.62,2024,2,7,212000,22,2017,11650-4550,None,None,중개거래,서울 서초구,24.03.21,102,개인,개인,N
159,11650,10600,1,0073,0000,신반포로23길,11650,4163452,01,0,00041,00000,잠원동,신반포2,73,93.71,2024,2,24,298000,6,1978,11650-117,None,None,중개거래,서울 서초구,24.05.27,105,개인,개인,N
160,11650,10900,1,0411,0000,헌릉로8길,11650,4163749,02,0,00058,00000,내곡동,서초더샵포레,411,84.81,2024,2,16,129000,4,2014,11650-4063,None,None,중개거래,서울 서초구,24.05.23,119,개인,개인,N
161,11650,10700,1,0112,0015,사평대로14길,11650,4163322,01,0,00012,00000,반포동,반포에스케이뷰,112-15,204.81,2024,2,6,320000,1,2006,11650-3344,None,None,중개거래,서울 서초구,24.05.31,102동,개인,개인,N
162,11650,10600,1,0063,0002,신반포로33길,11650,4163453,01,0,00066,00000,잠원동,신반포청구,63-2,59.91,2024,2,29,180000,3,1998,11650-141,None,None,중개거래,서울 서초구,24.05.28,102,개인,개인,N
163,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,198.22,2024,2,7,740000,5,2009,11650-3559,None,None,중개거래,서울 서초구,24.05.30,121,개인,개인,N
164,11650,10300,1,0789,0000,양재대로2길,11650,4163748,01,0,00011,00000,우면동,호반써밋서초파크뷰(토지임대부아파트),789,59.93,2024,2,8,92500,10,2013,11650-3976,None,None,중개거래,서울 서초구,24.06.11,501,개인,개인,Y
165,11650,10800,1,1363,0025,강남대로39길,11650,4163018,01,0,00015,00010,서초동,한라비발디스튜디오193,1363-25,19.99,2024,2,17,26000,9,2013,11650-3926,None,None,중개거래,서울 서초구,24.03.13,한라비발디스튜디오193,개인,개인,N
166,11650,10200,1,0160,0002,바우뫼로,11650,3121009,01,0,00091,00000,양재동,우성KBS(113동),160-2,84.69,2024,2,7,133500,2,1996,11650-488,None,None,중개거래,서울 서초구,24.03.11,113,개인,개인,N
167,11650,10100,1,0906,0013,효령로33길,11650,4163633,01,0,00050,00000,방배동,서리풀e편한세상,906-13,59.97,2024,2,23,158000,8,2010,11650-3573,None,None,중개거래,서울 서초구,24.07.03,109,개인,개인,N
168,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,84.98,2024,2,7,400000,5,2023,11650-5126,None,None,중개거래,서울 서초구,24.10.10,117,개인,개인,N
169,11650,11100,1,0579,0000,청계산로7길,11650,4163750,01,0,00043,00000,신원동,서초포레스타5단지,579,114.81,2024,2,9,162000,3,2014,11650-4026,None,None,중개거래,"경기 남양주시, 서울 강남구",24.04.02,511,개인,개인,N
170,11650,10800,1,1582,0003,반포대로18길,11650,4163228,00,0,00036,00000,서초동,서초센트럴IPARK,1582-3,80.5154,2024,2,14,147500,9,2020,11650-4827,None,None,직거래,None,24.02.29,101동,개인,개인,N
171,11650,10800,1,1326,0000,서운로,11650,3121016,01,0,00122,00000,서초동,삼성서초가든스위트,1326,164.36,2024,2,7,285000,2,2000,11650-31,None,None,중개거래,서울 서초구,24.04.29,2,개인,개인,N
172,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,96.87,2024,2,8,224000,15,2003,11650-523,None,None,중개거래,서울 서초구,24.05.21,102,개인,개인,N
173,11650,10100,1,0844,0027,방배로28길,11650,4163263,01,0,00063,00000,방배동,롯데캐슬포레스트,844-27,239.33,2024,2,8,350000,3,2003,11650-613,None,None,중개거래,서울 서초구,24.05.24,None,개인,개인,N
174,11650,10700,1,0054,0005,고무래로10길,11650,4163042,01,0,00016,00000,반포동,반포두산힐스빌,54-5,47.7,2024,2,11,90000,2,2001,11650-168,None,None,중개거래,서울 서초구,24.04.26,101,개인,개인,N
175,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,84.984,2024,2,8,322000,21,2009,11650-3500,None,None,중개거래,서울 서초구,24.07.01,140,개인,개인,N
176,11650,10800,1,1615,0010,효령로67길,11650,4163653,01,0,00035,00000,서초동,극동스타클래스2,1615-10,84.998,2024,2,28,120000,8,2006,11650-3321,None,None,중개거래,서울 서초구,24.03.19,201,개인,개인,N
177,11650,10600,1,0071,0017,잠원로3길,11650,4163527,01,0,00020,00000,잠원동,중앙하이츠,71-17,59.93,2024,2,1,139000,3,1998,11650-139,None,None,중개거래,서울 서초구,24.04.29,B,개인,개인,N
178,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,222.76,2024,2,18,785000,25,2009,11650-3559,None,None,중개거래,"서울 서초구, 서울 송파구",24.02.29,121,개인,개인,N
179,11650,10600,1,0071,0012,잠원로3길,11650,4163527,01,0,00006,00000,잠원동,킴스빌리지,71-12,30.18,2024,2,24,90000,12,1996,11650-142,None,None,중개거래,서울 서초구,24.04.24,101,개인,개인,N
180,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,79.47,2024,2,2,237000,14,1988,11650-28,None,None,중개거래,"서울 동작구, 서울 서초구",24.03.18,7,개인,개인,N
181,11650,10100,1,1015,0000,방배로,11650,3121010,01,0,00014,00000,방배동,임광,1015,136.38,2024,2,8,235000,4,1985,11650-341,None,None,중개거래,서울 서초구,24.06.10,5,개인,개인,N
182,11650,10600,1,0073,0000,신반포로23길,11650,4163452,01,0,00041,00000,잠원동,신반포2,73,68.91,2024,2,13,215000,8,1978,11650-117,None,None,중개거래,서울 서초구,24.03.22,112,개인,개인,N
183,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,222.76,2024,2,18,785000,25,2009,11650-3559,O,24.02.28,중개거래,서울 서초구,None,None,개인,개인,N
184,11650,10800,1,1685,0003,서초중앙로,11650,3121024,03,0,00188,00000,서초동,아크로비스타,1685-3,138.96,2024,2,26,268000,24,2004,11650-724,None,None,중개거래,서울 서초구,24.08.16,C,개인,개인,N
185,11650,10700,1,0016,0006,신반포로16길,11650,4163754,01,0,00015,00020,반포동,반포힐스테이트,16-6,59.7,2024,2,16,229000,10,2012,11650-3687,None,None,중개거래,서울 강남구,24.04.05,105,개인,개인,N
186,11650,10700,1,0577,0003,동광로,11650,3121004,02,0,00158,00000,반포동,몽마르뜨빌(577-3),577-3,76.56,2024,2,3,79000,1,2002,11650-256,None,None,중개거래,서울 서초구,24.04.30,None,개인,개인,N
187,11650,10800,1,1498,0005,서초대로38길,11650,4163404,01,0,00012,00000,서초동,"마제스타시티(힐스테이트서리풀101,102동)",1498-5,59.97,2024,2,21,183000,4,2017,11650-4516,None,None,중개거래,서울 서초구,24.04.24,힐스테이트 서리풀 102동,개인,개인,N
188,11650,10100,1,0758,0004,방배로43길,11650,4163277,01,0,00030,00000,방배동,삼호2,758-4,127.94,2024,2,24,204000,10,1976,11650-310,None,None,중개거래,"서울 동작구, 서울 서초구",24.05.10,8,개인,개인,N
189,11650,10600,1,0063,0002,신반포로33길,11650,4163453,01,0,00066,00000,잠원동,신반포청구,63-2,84.86,2024,2,8,220000,3,1998,11650-141,None,None,중개거래,서울 서초구,24.04.15,102,개인,개인,N
190,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,111.32,2024,2,2,250000,20,2003,11650-523,None,None,중개거래,서울 서초구,24.04.17,106,개인,개인,N
191,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,84.93,2024,2,3,340000,11,2009,11650-3559,None,None,중개거래,서울 서초구,24.05.14,116,개인,개인,N
192,11650,10800,1,1338,0001,효령로77길,11650,4163659,01,0,00014,00000,서초동,풍림아이원플러스,1338-1,35.903,2024,2,8,35500,8,2004,11650-701,None,None,중개거래,"서울 강남구, 서울 서초구",24.04.05,풍림아이원플러스,개인,개인,N
193,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,59.96,2024,2,3,291000,33,2023,11650-5126,O,24.08.21,중개거래,서울 서초구,None,None,개인,개인,N
194,11650,10800,1,1671,0005,서초중앙로22길,11650,4163707,01,0,00025,00000,서초동,대림서초리시온,1671-5,45.72,2024,2,1,48400,9,2003,11650-605,None,None,중개거래,서울 서초구,24.03.04,None,개인,개인,N
195,11650,10800,1,1446,0011,서초중앙로,11650,3121024,03,0,00015,00000,서초동,현대슈퍼빌,1446-11,205.67,2024,2,14,305000,14,2003,11650-519,None,None,중개거래,서울 서초구,24.06.17,B,개인,개인,N
196,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,165.92,2024,2,3,398000,9,1988,11650-28,None,None,중개거래,서울 서초구,24.04.17,15,개인,개인,N
197,11650,10800,1,1641,0003,서초대로64길,11650,4163424,01,0,00036,00000,서초동,대성유니드,1641-3,84.991,2024,2,6,126000,10,2004,11650-607,None,None,직거래,None,24.02.21,101,개인,개인,N
198,11650,10700,1,0018,0001,반포대로,11650,2121003,02,0,00275,00000,반포동,래미안퍼스티지,18-1,59.96,2024,2,3,264000,17,2009,11650-3559,None,None,중개거래,서울 서초구,24.04.30,106,개인,개인,N
199,11650,10800,1,1330,0000,강남대로53길,11650,4163026,01,0,00011,00000,서초동,서초동삼성쉐르빌2,1330,35.22,2024,2,8,31900,7,2002,11650-608,None,None,중개거래,서울 서초구,24.03.25,None,개인,개인,N
200,11650,10600,1,0056,0003,잠원로,11650,3121019,01,0,00150,00000,잠원동,한신,56-3,84.52,2024,2,2,228000,10,1992,11650-145,None,None,중개거래,서울 서초구,24.04.03,4,개인,개인,N
201,11650,10300,1,0773,0000,양재대로2길,11650,4163748,01,0,00090,00000,우면동,서초힐스,773,84.97,2024,2,1,140000,19,2012,11650-3821,None,None,중개거래,서울 서초구,24.03.22,208,개인,개인,N
202,11650,10700,1,0002,0012,신반포로15길,11650,4163450,00,0,00019,00000,반포동,아크로리버파크,2-12,59.97,2024,2,8,257000,12,2016,11650-4440,None,None,중개거래,서울 서초구,24.04.03,113동,개인,개인,N
